Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-03-10 14:43:32,"Afternoon Workout",1h 14m,"Snatch Pull (Barbell)",4,70.0,4,0,0,,,
2021-03-10 14:43:32,"Afternoon Workout",1h 14m,"Snatch Pull (Barbell)",5,70.0,4,0,0,,,
2021-03-10 14:43:32,"Afternoon Workout",1h 14m,"Snatch Pull (Barbell)",6,70.0,4,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Snatch (Barbell)",4,50.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Snatch (Barbell)",5,55.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Snatch (Barbell)",6,60.0,1,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Clean (Barbell)",1,50.0,3,0,0,"",,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Clean (Barbell)",2,60.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Clean (Barbell)",3,70.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Clean (Barbell)",4,70.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Clean (Barbell)",5,80.0,3,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Clean (Barbell)",6,90.0,1,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Squat (Barbell)",1,50.0,5,0,0,"",,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Squat (Barbell)",2,70.0,4,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Squat (Barbell)",3,80.0,4,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Squat (Barbell)",4,90.0,4,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Squat (Barbell)",5,90.0,4,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Squat (Barbell)",6,90.0,4,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Squat (Barbell)",7,90.0,4,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Overhead Press (Barbell)",1,40.0,5,0,0,"",,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Overhead Press (Barbell)",2,40.0,5,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Overhead Press (Barbell)",3,50.0,5,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Overhead Press (Barbell)",4,50.0,5,0,0,,,
2021-03-15 18:33:43,"Evening Workout",1h 53m,"Overhead Press (Barbell)",5,55.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",1,40.0,4,0,0,"","",
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",2,50.0,4,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",3,60.0,4,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",4,70.0,4,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",5,80.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",6,80.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",7,80.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",8,80.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Front Squat (Barbell)",9,80.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Overhead Press (Barbell)",1,30.0,5,0,0,"",,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Overhead Press (Barbell)",2,40.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Overhead Press (Barbell)",3,40.0,5,0,0,,,
2021-03-17 14:52:46,"Afternoon Workout",1h 11m,"Overhead Press (Barbell)",4,40.0,5,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",4,55.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",5,55.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",6,60.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",7,60.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Snatch (Barbell)",8,65.0,1,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Clean (Barbell)",1,50.0,3,0,0,"",,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Clean (Barbell)",2,70.0,3,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Clean (Barbell)",3,80.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Clean (Barbell)",4,80.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Clean (Barbell)",5,80.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Clean (Barbell)",6,80.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Clean (Barbell)",7,95.0,1,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Squat (Barbell)",1,50.0,5,0,0,"",,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Squat (Barbell)",2,70.0,3,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Squat (Barbell)",3,90.0,3,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Squat (Barbell)",4,100.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Squat (Barbell)",5,100.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Squat (Barbell)",6,100.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Squat (Barbell)",7,100.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Split Jerk (Barbell)",1,40.0,5,0,0,"",,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Split Jerk (Barbell)",2,50.0,4,0,0,,,
2021-03-19 19:01:05,"Evening Workout",2h 48m,"Split Jerk (Barbell)",3,60.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",2,40.0,2,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",4,60.0,5,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",5,60.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",6,60.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",7,60.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",8,70.0,1,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Snatch (Barbell)",9,70.0,1,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Clean (Barbell)",1,45.0,4,0,0,"",,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Clean (Barbell)",2,70.0,3,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Clean (Barbell)",3,80.0,3,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Clean (Barbell)",4,85.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Clean (Barbell)",5,85.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Clean (Barbell)",6,85.0,2,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Squat (Barbell)",1,50.0,5,0,0,"",,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Squat (Barbell)",2,70.0,3,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Squat (Barbell)",3,90.0,3,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Squat (Barbell)",4,100.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Squat (Barbell)",5,100.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Squat (Barbell)",6,100.0,4,0,0,,,
2021-03-22 19:20:19,"Evening Workout",2h 27m,"Squat (Barbell)",7,100.0,4,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch (Barbell)",4,60.0,5,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch (Barbell)",5,60.0,4,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch (Barbell)",6,60.0,4,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch (Barbell)",7,65.0,2,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch Pull (Barbell)",1,75.0,4,0,0,"",,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch Pull (Barbell)",2,75.0,4,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Snatch Pull (Barbell)",3,75.0,4,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Front Squat (Barbell)",1,50.0,5,0,0,"",,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Front Squat (Barbell)",2,70.0,4,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Front Squat (Barbell)",3,80.0,5,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Front Squat (Barbell)",4,80.0,5,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Front Squat (Barbell)",5,80.0,5,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Front Squat (Barbell)",6,80.0,5,0,0,,,
2021-03-24 19:56:15,"Evening Workout",1h 30m,"Front Squat (Barbell)",7,85.0,5,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Snatch (Barbell)",1,30.0,5,0,0,"","",
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Snatch (Barbell)",4,60.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Snatch (Barbell)",5,60.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Snatch (Barbell)",6,65.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Snatch (Barbell)",7,65.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Clean (Barbell)",1,45.0,4,0,0,"",,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Clean (Barbell)",2,65.0,2,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Clean (Barbell)",3,75.0,3,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Clean (Barbell)",4,85.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Clean (Barbell)",5,85.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Clean (Barbell)",6,85.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Clean (Barbell)",7,85.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Squat (Barbell)",1,50.0,4,0,0,"",,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Squat (Barbell)",2,70.0,3,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Squat (Barbell)",3,90.0,3,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Squat (Barbell)",4,100.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Squat (Barbell)",5,100.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Squat (Barbell)",6,105.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Squat (Barbell)",7,105.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Split Jerk (Barbell)",1,40.0,4,0,0,"",,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Split Jerk (Barbell)",2,50.0,4,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Split Jerk (Barbell)",3,60.0,2,0,0,,,
2021-03-26 19:09:18,"Evening Workout",2h 38m,"Split Jerk (Barbell)",4,60.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Snatch (Barbell)",1,40.0,3,0,0,"","",
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Snatch (Barbell)",2,40.0,3,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Snatch (Barbell)",3,50.0,3,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Snatch (Barbell)",4,60.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Snatch (Barbell)",5,60.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Snatch (Barbell)",6,60.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Snatch (Barbell)",7,60.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Clean (Barbell)",1,45.0,4,0,0,"",,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Clean (Barbell)",2,70.0,3,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Clean (Barbell)",3,80.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Clean (Barbell)",4,80.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Clean (Barbell)",5,80.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Clean (Barbell)",6,80.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Squat (Barbell)",1,50.0,5,0,0,"",,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Squat (Barbell)",2,70.0,3,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Squat (Barbell)",3,90.0,3,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Squat (Barbell)",4,100.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Squat (Barbell)",5,100.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Squat (Barbell)",6,100.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Squat (Barbell)",7,100.0,4,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Split Jerk (Barbell)",1,30.0,8,0,0,"",,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Split Jerk (Barbell)",2,40.0,5,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Split Jerk (Barbell)",3,40.0,5,0,0,,,
2021-03-30 19:36:52,"Evening Workout",2h 28m,"Split Jerk (Barbell)",4,40.0,5,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Snatch (Barbell)",1,40.0,4,0,0,"","",
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Snatch (Barbell)",2,50.0,3,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Snatch (Barbell)",3,60.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Snatch (Barbell)",4,65.0,3,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Snatch (Barbell)",5,60.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Snatch (Barbell)",6,65.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Clean (Barbell)",1,50.0,4,0,0,"",,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Clean (Barbell)",2,70.0,3,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Clean (Barbell)",3,80.0,1,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Clean (Barbell)",4,85.0,1,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Clean (Barbell)",5,90.0,3,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Clean (Barbell)",6,90.0,3,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Clean (Barbell)",7,90.0,3,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",1,80.0,4,0,0,"",,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",2,90.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",3,100.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",4,100.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",5,100.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",6,100.0,4,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",7,110.0,1,0,0,,,
2021-04-05 19:35:18,"Evening Workout",2h 4m,"Squat (Barbell)",8,115.0,1,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",1,40.0,4,0,0,"","",
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",2,50.0,3,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",3,60.0,3,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",4,70.0,2,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",5,80.0,2,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",6,90.0,1,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",7,100.0,1,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",8,105.0,1,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",9,110.0,1,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Front Squat (Barbell)",10,115.0,1,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Snatch (Barbell)",1,40.0,4,0,0,"",,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Snatch (Barbell)",2,50.0,3,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Snatch (Barbell)",3,60.0,4,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Snatch (Barbell)",4,60.0,4,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Snatch (Barbell)",5,60.0,4,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Snatch (Barbell)",6,60.0,4,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Snatch (Barbell)",7,65.0,1,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Clean",1,50.0,4,0,0,"",,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Clean",2,60.0,3,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Clean",3,70.0,2,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Clean",4,80.0,4,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Clean",5,80.0,4,0,0,,,
2021-04-07 19:27:51,"Evening Workout",1h 52m,"Power Clean",6,80.0,4,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Snatch (Barbell)",1,40.0,4,0,0,"","",
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Snatch (Barbell)",2,50.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Snatch (Barbell)",3,60.0,4,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Snatch (Barbell)",4,65.0,4,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Snatch (Barbell)",5,65.0,4,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Snatch (Barbell)",6,65.0,4,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Snatch (Barbell)",7,70.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",1,50.0,4,0,0,"",,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",2,70.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",3,80.0,2,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",4,85.0,1,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",5,95.0,1,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",6,100.0,1,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",7,90.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Clean (Barbell)",8,90.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Squat (Barbell)",1,60.0,4,0,0,"",,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Squat (Barbell)",2,80.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Squat (Barbell)",3,90.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Squat (Barbell)",4,100.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Squat (Barbell)",5,110.0,3,0,0,,,
2021-04-09 19:31:53,"Evening Workout",2h 34m,"Squat (Barbell)",6,115.0,3,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",1,30.0,4,0,0,"","",
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",2,40.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",3,50.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",4,60.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",5,60.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",6,60.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",7,60.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Snatch (Barbell)",8,60.0,5,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",1,50.0,4,0,0,"",,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",2,50.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",3,60.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",4,70.0,1,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",5,80.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",6,80.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",7,80.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",8,80.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",9,80.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Clean and Jerk (Barbell)",10,80.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",1,60.0,4,0,0,"",,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",2,80.0,3,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",3,90.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",4,100.0,2,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",5,105.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",6,105.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",7,105.0,4,0,0,,,
2021-04-12 19:44:31,"Evening Workout",2h 2m,"Squat (Barbell)",8,105.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",1,50.0,5,0,0,"","",
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",2,60.0,4,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",3,70.0,3,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",4,70.0,3,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",5,80.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",6,90.0,2,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",7,100.0,1,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",8,110.0,1,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Front Squat (Barbell)",9,115.0,1,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Snatch (Barbell)",1,40.0,3,0,0,"",,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Snatch (Barbell)",2,50.0,3,0,0,,,
2021-04-14 20:02:54,"Evening Workout",1h 50m,"Power Snatch (Barbell)",3,60.0,3,0,0,,,
